b'id',b'key',b'value',b'type' 
b'4957695022',b'en',b'Ash',b'genus'
b'4957695022',b'leaf_type',b'broadleaved',b'regular'
b'4957695022',b'leaf_cycle',b'deciduous',b'regular'
b'4957695022',b'en',b'Green Ash',b'species'
b'4957695022',b'date',b'2013',b'survey'
b'4957695022',b'circumference',b'0.38',b'regular'
b'4957695222',b'ref',b'152144',b'regular'
b'4957695222',b'genus',b'Picea',b'regular'
b'4957695222',b'natural',b'tree',b'regular'
b'4957695222',b'species',b'Picea pungens',b'regular'
b'4957695222',b'en',b'Spruce',b'genus'
b'4957695222',b'leaf_type',b'needleleaved',b'regular'
b'4957695222',b'leaf_cycle',b'evergreen',b'regular'
b'4957695222',b'en',b'Colorado Spruce',b'species'
b'4957695222',b'date',b'2013',b'survey'
b'4957695222',b'circumference',b'0.63',b'regular'
b'4957695422',b'ref',b'149876',b'regular'
b'4957695422',b'genus',b'Acer',b'regular'
b'4957695422',b'natural',b'tree',b'regular'
b'4957695422',b'species',b'Acer rubrum',b'regular'
b'4957695422',b'en',b'Maple',b'genus'
b'4957695422',b'leaf_type',b'broadleaved',b'regular'
b'4957695422',b'leaf_cycle',b'deciduous',b'regular'
b'4957695422',b'en',b'Red Maple',b'species'
b'4957695422',b'date',b'2013',b'survey'
b'4957695422',b'circumference',b'0.09',b'regular'
b'4957695722',b'ref',b'145226',b'regular'
b'4957695722',b'genus',b'Fraxinus',b'regular'
b'4957695722',b'natural',b'tree',b'regular'
b'4957695722',b'species',b'Fraxinus pennsylvanica',b'regular'
b'4957695722',b'en',b'Ash',b'genus'
b'4957695722',b'leaf_type',b'broadleaved',b'regular'
b'4957695722',b'leaf_cycle',b'deciduous',b'regular'
b'4957695722',b'en',b'Green Ash',b'species'
b'4957695722',b'date',b'2013',b'survey'
b'4957695722',b'circumference',b'0.41',b'regular'
b'4957839515',b'ref',b'16193',b'regular'
b'4957839515',b'genus',b'Picea',b'regular'
b'4957839515',b'natural',b'tree',b'regular'
b'4957839515',b'species',b'Picea glauca',b'regular'
b'4957839515',b'en',b'Spruce',b'genus'
b'4957839515',b'leaf_type',b'needleleaved',b'regular'
b'4957839515',b'leaf_cycle',b'evergreen',b'regular'
b'4957839515',b'en',b'White Spruce',b'species'
b'4957839515',b'date',b'2013',b'survey'
b'4957839515',b'circumference',b'0.85',b'regular'
b'4957839815',b'ref',b'55657',b'regular'
b'4957839815',b'natural',b'tree',b'regular'
b'4957839815',b'en',b'Ironwood',b'species'
b'4957839815',b'date',b'2013',b'survey'
b'4957839815',b'circumference',b'0.16',b'regular'
b'4957840015',b'ref',b'15801',b'regular'
b'4957840015',b'genus',b'Fraxinus',b'regular'
b'4957840015',b'natural',b'tree',b'regular'
b'4957840015',b'species',b'Fraxinus americana',b'regular'
b'4957840015',b'en',b'Ash',b'genus'
b'4957840015',b'leaf_type',b'broadleaved',b'regular'
b'4957840015',b'leaf_cycle',b'deciduous',b'regular'
b'4957840015',b'en',b'White Ash',b'species'
b'4957840015',b'date',b'2013',b'survey'
b'4957840015',b'circumference',b'2.26',b'regular'
b'4957840115',b'ref',b'16363',b'regular'
b'4957840115',b'genus',b'Malus',b'regular'
b'4957840115',b'natural',b'tree',b'regular'
b'4957840115',b'en',b'Apple',b'genus'
b'4957840115',b'leaf_type',b'broadleaved',b'regular'
b'4957840115',b'leaf_cycle',b'deciduous',b'regular'
b'4957840115',b'en',b'Crabapple Species',b'species'
b'4957840115',b'date',b'2013',b'survey'
b'4957840115',b'circumference',b'1.26',b'regular'
b'4957840315',b'ref',b'15653',b'regular'
b'4957840315',b'genus',b'Acer',b'regular'
b'4957840315',b'natural',b'tree',b'regular'
b'4957840315',b'species',b'Acer negundo',b'regular'
b'4957840315',b'en',b'Maple',b'genus'
b'4957840315',b'leaf_type',b'broadleaved',b'regular'
b'4957840315',b'leaf_cycle',b'deciduous',b'regular'
b'4957840315',b'en',b'Manitoba Maple',b'species'
b'4957840315',b'date',b'2013',b'survey'
b'4957840315',b'circumference',b'2.29',b'regular'
b'4957840715',b'ref',b'15748',b'regular'
b'4957840715',b'genus',b'Picea',b'regular'
b'4957840715',b'natural',b'tree',b'regular'
b'4957840715',b'species',b'Picea glauca',b'regular'
b'4957840715',b'en',b'Spruce',b'genus'
b'4957840715',b'leaf_type',b'needleleaved',b'regular'
b'4957840715',b'leaf_cycle',b'evergreen',b'regular'
b'4957840715',b'en',b'White Spruce',b'species'
b'4957840715',b'date',b'2013',b'survey'
b'4957840715',b'circumference',b'0.97',b'regular'
b'4957840815',b'ref',b'16278',b'regular'
b'4957840815',b'genus',b'Fraxinus',b'regular'
b'4957840815',b'natural',b'tree',b'regular'
b'4957840815',b'species',b'Fraxinus americana',b'regular'
b'4957840815',b'en',b'Ash',b'genus'
b'4957840815',b'leaf_type',b'broadleaved',b'regular'
b'4957840815',b'leaf_cycle',b'deciduous',b'regular'
b'4957840815',b'en',b'White Ash',b'species'
b'4957840815',b'date',b'2013',b'survey'
b'4957840815',b'circumference',b'0.79',b'regular'
b'4957840915',b'ref',b'16287',b'regular'
b'4957840915',b'genus',b'Picea',b'regular'
b'4957840915',b'natural',b'tree',b'regular'
b'4957840915',b'species',b'Picea pungens',b'regular'
b'4957840915',b'en',b'Spruce',b'genus'
b'4957840915',b'leaf_type',b'needleleaved',b'regular'
b'4957840915',b'leaf_cycle',b'evergreen',b'regular'
b'4957840915',b'en',b'Colorado Spruce',b'species'
b'4957840915',b'date',b'2013',b'survey'
b'4957840915',b'circumference',b'0.75',b'regular'
b'4957841815',b'ref',b'16315',b'regular'
b'4957841815',b'genus',b'Aesculus',b'regular'
b'4957841815',b'natural',b'tree',b'regular'
b'4957841815',b'species',b'Aesculus hippocastanum',b'regular'
b'4957841815',b'leaf_type',b'broadleaved',b'regular'
b'4957841815',b'leaf_cycle',b'deciduous',b'regular'
b'4957841815',b'en',b'Horse-Chestnut',b'species'
b'4957841815',b'date',b'2013',b'survey'
b'4957841815',b'circumference',b'0.19',b'regular'
b'4957844862',b'ref',b'95186',b'regular'
b'4957844862',b'genus',b'Acer',b'regular'
b'4957844862',b'natural',b'tree',b'regular'
b'4957844862',b'species',b'Acer rubrum',b'regular'
b'4957844862',b'en',b'Maple',b'genus'
b'4957844862',b'leaf_type',b'broadleaved',b'regular'
b'4957844862',b'leaf_cycle',b'deciduous',b'regular'
b'4957844862',b'en',b'Red Maple',b'species'
b'4957844862',b'date',b'2013',b'survey'
b'4957844862',b'circumference',b'0.38',b'regular'
b'4957845262',b'ref',b'93649',b'regular'
b'4957845262',b'genus',b'Quercus',b'regular'
b'4957845262',b'natural',b'tree',b'regular'
b'4957845262',b'species',b'Quercus rubra',b'regular'
b'4957845262',b'en',b'Oak',b'genus'
b'4957845262',b'leaf_type',b'broadleaved',b'regular'
b'4957845262',b'leaf_cycle',b'deciduous',b'regular'
b'4957845262',b'en',b'Red Oak',b'species'
b'4957845262',b'date',b'2013',b'survey'
b'4957845262',b'circumference',b'0.57',b'regular'
b'4957845468',b'ref',b'94903',b'regular'
b'4957845468',b'genus',b'Fraxinus',b'regular'
b'4957845468',b'natural',b'tree',b'regular'
b'4957845468',b'species',b'Fraxinus pennsylvanica',b'regular'
b'4957845468',b'en',b'Ash',b'genus'
b'4957845468',b'leaf_type',b'broadleaved',b'regular'
b'4957845468',b'leaf_cycle',b'deciduous',b'regular'
b'4957845468',b'en',b'Green Ash',b'species'
b'4957845468',b'date',b'2013',b'survey'
b'4957845468',b'circumference',b'0.50',b'regular'
b'4957845568',b'ref',b'90471',b'regular'
b'4957845568',b'genus',b'Malus',b'regular'
b'4957845568',b'natural',b'tree',b'regular'
b'4957845568',b'en',b'Apple',b'genus'
b'4957845568',b'leaf_type',b'broadleaved',b'regular'
b'4957845568',b'leaf_cycle',b'deciduous',b'regular'
b'4957845568',b'en',b'Crabapple Species',b'species'
b'4957845568',b'date',b'2013',b'survey'
b'4957845568',b'circumference',b'1.07',b'regular'
b'4957845768',b'ref',b'93465',b'regular'
b'4957845768',b'genus',b'Pinus',b'regular'
b'4957845768',b'natural',b'tree',b'regular'
b'4957845768',b'species',b'Pinus sylvestris',b'regular'
b'4957845768',b'en',b'Pine',b'genus'
b'4957845768',b'leaf_type',b'needleleaved',b'regular'
b'4957845768',b'leaf_cycle',b'evergreen',b'regular'
b'4957845768',b'en',b'Scotch Pine',b'species'
b'4957845768',b'date',b'2013',b'survey'
b'4957845768',b'circumference',b'0.44',b'regular'
b'4957845868',b'ref',b'94850',b'regular'
b'4957845868',b'genus',b'Fraxinus',b'regular'
b'4957845868',b'natural',b'tree',b'regular'
b'4957845868',b'species',b'Fraxinus pennsylvanica',b'regular'
b'4957845868',b'en',b'Ash',b'genus'
b'4957845868',b'leaf_type',b'broadleaved',b'regular'
b'4957845868',b'leaf_cycle',b'deciduous',b'regular'
b'4957845868',b'en',b'Green Ash',b'species'
b'4957845868',b'date',b'2013',b'survey'
b'4957845868',b'circumference',b'0.63',b'regular'
b'4957846268',b'ref',b'128463',b'regular'
b'4957846268',b'genus',b'Celtis',b'regular'
b'4957846268',b'natural',b'tree',b'regular'
b'4957846268',b'en',b'Hackberry',b'genus'
b'4957846268',b'leaf_type',b'broadleaved',b'regular'
b'4957846268',b'leaf_cycle',b'deciduous',b'regular'
b'4957846268',b'date',b'2013',b'survey'
b'4957846268',b'circumference',b'0.22',b'regular'
b'4957846668',b'ref',b'128583',b'regular'
b'4957846668',b'genus',b'Ginkgo',b'regular'
b'4957846668',b'natural',b'tree',b'regular'
b'4957846668',b'species',b'Ginkgo biloba',b'regular'
b'4957846668',b'leaf_type',b'broadleaved',b'regular'
b'4957846668',b'leaf_cycle',b'deciduous',b'regular'
b'4957846668',b'en',b'Ginkgo',b'species'
b'4957846668',b'date',b'2013',b'survey'
b'4957846668',b'circumference',b'0.13',b'regular'
b'4957847968',b'ref',b'108905',b'regular'
b'4957847968',b'genus',b'Acer',b'regular'
b'4957847968',b'natural',b'tree',b'regular'
b'4957847968',b'species',b'Acer rubrum',b'regular'
b'4957847968',b'en',b'Maple',b'genus'
b'4957847968',b'leaf_type',b'broadleaved',b'regular'
b'4957847968',b'leaf_cycle',b'deciduous',b'regular'
b'4957847968',b'en',b'Red Maple',b'species'
b'4957847968',b'date',b'2013',b'survey'
b'4957847968',b'circumference',b'0.22',b'regular'
b'4957849268',b'ref',b'107442',b'regular'
b'4957849268',b'genus',b'Fraxinus',b'regular'
b'4957849268',b'natural',b'tree',b'regular'
b'4957849268',b'en',b'Ash',b'genus'
b'4957849268',b'leaf_type',b'broadleaved',b'regular'
b'4957849268',b'leaf_cycle',b'deciduous',b'regular'
b'4957849268',b'en',b'Ash Species',b'species'
b'4957849268',b'date',b'2013',b'survey'
b'4957849268',b'circumference',b'0.31',b'regular'
b'4957850268',b'ref',b'52860',b'regular'
b'4957850268',b'genus',b'Fraxinus',b'regular'
b'4957850268',b'natural',b'tree',b'regular'
b'4957850268',b'species',b'Fraxinus americana',b'regular'
b'4957850268',b'en',b'Ash',b'genus'
b'4957850268',b'leaf_type',b'broadleaved',b'regular'
b'4957850268',b'leaf_cycle',b'deciduous',b'regular'
b'4957850268',b'en',b'White Ash',b'species'
b'4957850268',b'date',b'2013',b'survey'
b'4957850268',b'circumference',b'0.91',b'regular'
b'4957851268',b'ref',b'119869',b'regular'
b'4957851268',b'genus',b'Gleditsia',b'regular'
b'4957851268',b'natural',b'tree',b'regular'
b'4957851268',b'species',b'Gleditsia triacanthos',b'regular'
b'4957851268',b'en',b'Locust',b'genus'
b'4957851268',b'leaf_type',b'broadleaved',b'regular'
b'4957851268',b'leaf_cycle',b'deciduous',b'regular'
b'4957851268',b'en',b'Honey Locust',b'species'
b'4957851268',b'date',b'2013',b'survey'
b'4957851268',b'circumference',b'0.41',b'regular'
b'4957851912',b'ref',b'108806',b'regular'
b'4957851912',b'genus',b'Acer',b'regular'
b'4957851912',b'natural',b'tree',b'regular'
b'4957851912',b'species',b'Acer rubrum',b'regular'
b'4957851912',b'en',b'Maple',b'genus'
b'4957851912',b'leaf_type',b'broadleaved',b'regular'
b'4957851912',b'leaf_cycle',b'deciduous',b'regular'
b'4957851912',b'en',b'Red Maple',b'species'
b'4957851912',b'date',b'2013',b'survey'
b'4957851912',b'circumference',b'0.25',b'regular'
b'4957852112',b'ref',b'44897',b'regular'
b'4957852112',b'genus',b'Amelanchier',b'regular'
b'4957852112',b'natural',b'tree',b'regular'
b'4957852112',b'en',b'Serviceberry',b'genus'
b'4957852112',b'leaf_type',b'broadleaved',b'regular'
b'4957852112',b'leaf_cycle',b'deciduous',b'regular'
b'4957852112',b'date',b'2013',b'survey'
b'4957852112',b'circumference',b'0.16',b'regular'
b'4957852212',b'ref',b'59828',b'regular'
b'4957852212',b'genus',b'Celtis',b'regular'
b'4957852212',b'natural',b'tree',b'regular'
b'4957852212',b'en',b'Hackberry',b'genus'
b'4957852212',b'leaf_type',b'broadleaved',b'regular'
b'4957852212',b'leaf_cycle',b'deciduous',b'regular'
b'4957852212',b'date',b'2013',b'survey'
b'4957852212',b'circumference',b'0.53',b'regular'
b'4957852312',b'ref',b'64623',b'regular'
b'4957852312',b'genus',b'Prunus',b'regular'
b'4957852312',b'natural',b'tree',b'regular'
b'4957852312',b'species',b'Prunus virginiana',b'regular'
b'4957852312',b'leaf_type',b'broadleaved',b'regular'
b'4957852312',b'leaf_cycle',b'deciduous',b'regular'
b'4957852312',b'en',b'Schubert Choke Cherry',b'species'
b'4957852312',b'date',b'2013',b'survey'
b'4957852312',b'circumference',b'0.35',b'regular'
b'4957852312',b'cultivar',b'Schubert',b'taxon'
b'4957852512',b'ref',b'86737',b'regular'
b'4957852512',b'genus',b'Picea',b'regular'
b'4957852512',b'natural',b'tree',b'regular'
b'4957852512',b'species',b'Picea omorika',b'regular'
b'4957852512',b'en',b'Spruce',b'genus'
b'4957852512',b'leaf_type',b'needleleaved',b'regular'
b'4957852512',b'leaf_cycle',b'evergreen',b'regular'
b'4957852512',b'en',b'Serbian Spruce',b'species'
b'4957852512',b'date',b'2013',b'survey'
b'4957852512',b'circumference',b'0.28',b'regular'
b'4957853112',b'ref',b'56273',b'regular'
b'4957853112',b'genus',b'Fraxinus',b'regular'
b'4957853112',b'natural',b'tree',b'regular'
b'4957853112',b'species',b'Fraxinus americana',b'regular'
b'4957853112',b'en',b'Ash',b'genus'
b'4957853112',b'leaf_type',b'broadleaved',b'regular'
b'4957853112',b'leaf_cycle',b'deciduous',b'regular'
b'4957853112',b'en',b'White Ash',b'species'
b'4957853112',b'date',b'2013',b'survey'
b'4957853112',b'circumference',b'0.97',b'regular'
b'4957853912',b'ref',b'64658',b'regular'
b'4957853912',b'genus',b'Acer',b'regular'
b'4957853912',b'natural',b'tree',b'regular'
b'4957853912',b'species',b'Acer saccharinum',b'regular'
b'4957853912',b'en',b'Maple',b'genus'
b'4957853912',b'leaf_type',b'broadleaved',b'regular'
b'4957853912',b'leaf_cycle',b'deciduous',b'regular'
b'4957853912',b'en',b'Silver Maple',b'species'
b'4957853912',b'date',b'2013',b'survey'
b'4957853912',b'circumference',b'0.41',b'regular'
b'4957854112',b'ref',b'70662',b'regular'
b'4957854112',b'genus',b'Gleditsia',b'regular'
b'4957854112',b'natural',b'tree',b'regular'
b'4957854112',b'species',b'Gleditsia triacanthos',b'regular'
b'4957854112',b'en',b'Locust',b'genus'
b'4957854112',b'leaf_type',b'broadleaved',b'regular'
b'4957854112',b'leaf_cycle',b'deciduous',b'regular'
b'4957854112',b'en',b'Honey Locust',b'species'
b'4957854112',b'date',b'2013',b'survey'
b'4957854112',b'circumference',b'0.25',b'regular'
b'4957854512',b'ref',b'70909',b'regular'
b'4957854512',b'genus',b'Fraxinus',b'regular'
b'4957854512',b'natural',b'tree',b'regular'
b'4957854512',b'species',b'Fraxinus americana',b'regular'
b'4957854512',b'en',b'Ash',b'genus'
b'4957854512',b'leaf_type',b'broadleaved',b'regular'
b'4957854512',b'leaf_cycle',b'deciduous',b'regular'
b'4957854512',b'en',b'White Ash',b'species'
b'4957854512',b'date',b'2013',b'survey'
b'4957854512',b'circumference',b'0.35',b'regular'
b'4957854712',b'ref',b'73088',b'regular'
b'4957854712',b'genus',b'Tilia',b'regular'
b'4957854712',b'natural',b'tree',b'regular'
b'4957854712',b'species',b'Tilia americana',b'regular'
b'4957854712',b'en',b'Linden',b'genus'
b'4957854712',b'leaf_type',b'broadleaved',b'regular'
b'4957854712',b'leaf_cycle',b'deciduous',b'regular'
b'4957854712',b'en',b'Basswood',b'species'
b'4957854712',b'date',b'2013',b'survey'
b'4957854712',b'circumference',b'0.25',b'regular'
b'4957854912',b'ref',b'59765',b'regular'
b'4957854912',b'genus',b'Gleditsia',b'regular'
b'4957854912',b'natural',b'tree',b'regular'
b'4957854912',b'species',b'Gleditsia triacanthos',b'regular'
b'4957854912',b'en',b'Locust',b'genus'
b'4957854912',b'leaf_type',b'broadleaved',b'regular'
b'4957854912',b'leaf_cycle',b'deciduous',b'regular'
b'4957854912',b'en',b'Honey Locust',b'species'
b'4957854912',b'date',b'2013',b'survey'
b'4957854912',b'circumference',b'0.16',b'regular'
b'4957855312',b'ref',b'70734',b'regular'
b'4957855312',b'genus',b'Pinus',b'regular'
b'4957855312',b'natural',b'tree',b'regular'
b'4957855312',b'species',b'Pinus sylvestris',b'regular'
b'4957855312',b'en',b'Pine',b'genus'
b'4957855312',b'leaf_type',b'needleleaved',b'regular'
b'4957855312',b'leaf_cycle',b'evergreen',b'regular'
b'4957855312',b'en',b'Scotch Pine',b'species'
b'4957855312',b'date',b'2013',b'survey'
b'4957855312',b'circumference',b'0.25',b'regular'
b'4957855412',b'ref',b'70633',b'regular'
b'4957855412',b'genus',b'Pinus',b'regular'
b'4957855412',b'natural',b'tree',b'regular'
b'4957855412',b'en',b'Pine',b'genus'
b'4957855412',b'leaf_type',b'needleleaved',b'regular'
b'4957855412',b'leaf_cycle',b'evergreen',b'regular'
b'4957855412',b'en',b'Pine Austrian',b'species'
b'4957855412',b'date',b'2013',b'survey'
b'4957855412',b'circumference',b'0.44',b'regular'
b'4957855512',b'ref',b'73157',b'regular'
b'4957855512',b'genus',b'Picea',b'regular'
b'4957855512',b'natural',b'tree',b'regular'
b'4957855512',b'species',b'Picea abies',b'regular'
b'4957855512',b'en',b'Spruce',b'genus'
b'4957855512',b'leaf_type',b'needleleaved',b'regular'
b'4957855512',b'leaf_cycle',b'evergreen',b'regular'
b'4957855512',b'en',b'Norway Spruce',b'species'
b'4957855512',b'date',b'2013',b'survey'
b'4957855512',b'circumference',b'0.44',b'regular'
b'4957855612',b'ref',b'72937',b'regular'
b'4957855612',b'genus',b'Tilia',b'regular'
b'4957855612',b'natural',b'tree',b'regular'
b'4957855612',b'species',b'Tilia americana',b'regular'
b'4957855612',b'en',b'Linden',b'genus'
b'4957855612',b'leaf_type',b'broadleaved',b'regular'
b'4957855612',b'leaf_cycle',b'deciduous',b'regular'
b'4957855612',b'en',b'Basswood',b'species'
b'4957855612',b'date',b'2013',b'survey'
b'4957855612',b'circumference',b'0.19',b'regular'
b'4957855812',b'ref',b'72813',b'regular'
b'4957855812',b'genus',b'Celtis',b'regular'
b'4957855812',b'natural',b'tree',b'regular'
b'4957855812',b'en',b'Hackberry',b'genus'
b'4957855812',b'leaf_type',b'broadleaved',b'regular'
b'4957855812',b'leaf_cycle',b'deciduous',b'regular'
b'4957855812',b'date',b'2013',b'survey'
b'4957855812',b'circumference',b'0.19',b'regular'
b'4957855912',b'ref',b'150553',b'regular'
b'4957855912',b'genus',b'Acer',b'regular'
b'4957855912',b'natural',b'tree',b'regular'
b'4957855912',b'species',b'Acer saccharum',b'regular'
b'4957855912',b'en',b'Maple',b'genus'
b'4957855912',b'leaf_type',b'broadleaved',b'regular'
b'4957855912',b'leaf_cycle',b'deciduous',b'regular'
b'4957855912',b'en',b'Sugar Maple',b'species'
b'4957855912',b'date',b'2013',b'survey'
b'4957855912',b'circumference',b'0.31',b'regular'
b'4957856012',b'ref',b'150271',b'regular'
b'4957856012',b'genus',b'Quercus',b'regular'
b'4957856012',b'natural',b'tree',b'regular'
b'4957856012',b'species',b'Quercus rubra',b'regular'
b'4957856012',b'en',b'Oak',b'genus'
b'4957856012',b'leaf_type',b'broadleaved',b'regular'
b'4957856012',b'leaf_cycle',b'deciduous',b'regular'
b'4957856012',b'en',b'Red Oak',b'species'
b'4957856012',b'date',b'2013',b'survey'
b'4957856012',b'circumference',b'0.22',b'regular'
b'4957856112',b'ref',b'150640',b'regular'
b'4957856112',b'genus',b'Acer',b'regular'
b'4957856112',b'natural',b'tree',b'regular'
b'4957856112',b'species',b'Acer rubrum',b'regular'
b'4957856112',b'en',b'Maple',b'genus'
b'4957856112',b'leaf_type',b'broadleaved',b'regular'
b'4957856112',b'leaf_cycle',b'deciduous',b'regular'
b'4957856112',b'en',b'Red Maple',b'species'
b'4957856112',b'date',b'2013',b'survey'
b'4957856112',b'circumference',b'0.28',b'regular'
b'4957856212',b'ref',b'150195',b'regular'
b'4957856212',b'genus',b'Tilia',b'regular'
b'4957856212',b'natural',b'tree',b'regular'
b'4957856212',b'species',b'Tilia cordata',b'regular'
b'4957856212',b'en',b'Linden',b'genus'
b'4957856212',b'leaf_type',b'broadleaved',b'regular'
b'4957856212',b'leaf_cycle',b'deciduous',b'regular'
b'4957856212',b'en',b'Littleleaf Linden',b'species'
b'4957856212',b'date',b'2013',b'survey'
b'4957856212',b'circumference',b'0.28',b'regular'
b'4957856548',b'ref',b'150580',b'regular'
b'4957856548',b'genus',b'Acer',b'regular'
b'4957856548',b'natural',b'tree',b'regular'
b'4957856548',b'species',b'Acer saccharum',b'regular'
b'4957856548',b'en',b'Maple',b'genus'
b'4957856548',b'leaf_type',b'broadleaved',b'regular'
b'4957856548',b'leaf_cycle',b'deciduous',b'regular'
b'4957856548',b'en',b'Sugar Maple',b'species'
b'4957856548',b'date',b'2013',b'survey'
b'4957856548',b'circumference',b'0.35',b'regular'
b'4957856648',b'ref',b'151452',b'regular'
b'4957856648',b'genus',b'Tilia',b'regular'
b'4957856648',b'natural',b'tree',b'regular'
b'4957856648',b'species',b'Tilia cordata',b'regular'
b'4957856648',b'en',b'Linden',b'genus'
b'4957856648',b'leaf_type',b'broadleaved',b'regular'
b'4957856648',b'leaf_cycle',b'deciduous',b'regular'
b'4957856648',b'en',b'Littleleaf Linden',b'species'
b'4957856648',b'date',b'2013',b'survey'
b'4957856648',b'circumference',b'0.31',b'regular'
b'4957856948',b'ref',b'151474',b'regular'
b'4957856948',b'genus',b'Acer',b'regular'
b'4957856948',b'natural',b'tree',b'regular'
b'4957856948',b'species',b'Acer rubrum',b'regular'
b'4957856948',b'en',b'Maple',b'genus'
b'4957856948',b'leaf_type',b'broadleaved',b'regular'
b'4957856948',b'leaf_cycle',b'deciduous',b'regular'
b'4957856948',b'en',b'Red Maple',b'species'
b'4957856948',b'date',b'2013',b'survey'
b'4957856948',b'circumference',b'0.19',b'regular'
b'4957857048',b'ref',b'152096',b'regular'
b'4957857048',b'genus',b'Acer',b'regular'
b'4957857048',b'natural',b'tree',b'regular'
b'4957857048',b'species',b'Acer platanoides',b'regular'
b'4957857048',b'en',b'Maple',b'genus'
b'4957857048',b'leaf_type',b'broadleaved',b'regular'
b'4957857048',b'leaf_cycle',b'deciduous',b'regular'
b'4957857048',b'en',b'Norway Maple',b'species'
b'4957857048',b'date',b'2013',b'survey'
b'4957857048',b'circumference',b'0.44',b'regular'
b'4957857148',b'ref',b'44913',b'regular'
b'4957857148',b'genus',b'Gleditsia',b'regular'
b'4957857148',b'natural',b'tree',b'regular'
b'4957857148',b'species',b'Gleditsia triacanthos',b'regular'
b'4957857148',b'en',b'Locust',b'genus'
b'4957857148',b'leaf_type',b'broadleaved',b'regular'
b'4957857148',b'leaf_cycle',b'deciduous',b'regular'
b'4957857148',b'en',b'Honey Locust',b'species'
b'4957857148',b'date',b'2013',b'survey'
b'4957857148',b'circumference',b'0.16',b'regular'
b'4957857248',b'ref',b'119837',b'regular'
b'4957857248',b'genus',b'Fraxinus',b'regular'
b'4957857248',b'natural',b'tree',b'regular'
b'4957857248',b'species',b'Fraxinus americana',b'regular'
b'4957857248',b'en',b'Ash',b'genus'
b'4957857248',b'leaf_type',b'broadleaved',b'regular'
b'4957857248',b'leaf_cycle',b'deciduous',b'regular'
b'4957857248',b'en',b'White Ash',b'species'
b'4957857248',b'date',b'2013',b'survey'
b'4957857248',b'circumference',b'0.66',b'regular'
b'4957857448',b'ref',b'115444',b'regular'
b'4957857448',b'genus',b'Acer',b'regular'
b'4957857448',b'natural',b'tree',b'regular'
b'4957857448',b'species',b'Acer saccharum',b'regular'
b'4957857448',b'en',b'Maple',b'genus'
b'4957857448',b'leaf_type',b'broadleaved',b'regular'
b'4957857448',b'leaf_cycle',b'deciduous',b'regular'
b'4957857448',b'en',b'Sugar Maple',b'species'
b'4957857448',b'date',b'2013',b'survey'
b'4957857448',b'circumference',b'0.53',b'regular'
b'4957857548',b'ref',b'151672',b'regular'
b'4957857548',b'genus',b'Acer',b'regular'
b'4957857548',b'natural',b'tree',b'regular'
b'4957857548',b'species',b'Acer rubrum',b'regular'
b'4957857548',b'en',b'Maple',b'genus'
b'4957857548',b'leaf_type',b'broadleaved',b'regular'
b'4957857548',b'leaf_cycle',b'deciduous',b'regular'
b'4957857548',b'en',b'Red Maple',b'species'
b'4957857548',b'date',b'2013',b'survey'
b'4957857548',b'circumference',b'0.41',b'regular'
b'4957857648',b'ref',b'114984',b'regular'
b'4957857648',b'genus',b'Acer',b'regular'
b'4957857648',b'natural',b'tree',b'regular'
b'4957857648',b'species',b'Acer ginnala',b'regular'
b'4957857648',b'en',b'Maple',b'genus'
b'4957857648',b'leaf_type',b'broadleaved',b'regular'
b'4957857648',b'leaf_cycle',b'deciduous',b'regular'
b'4957857648',b'en',b'Amur Maple',b'species'
b'4957857648',b'date',b'2013',b'survey'
b'4957857648',b'circumference',b'0.28',b'regular'
b'4957857748',b'ref',b'152363',b'regular'
b'4957857748',b'genus',b'Amelanchier',b'regular'
b'4957857748',b'natural',b'tree',b'regular'
b'4957857748',b'en',b'Serviceberry',b'genus'
b'4957857748',b'leaf_type',b'broadleaved',b'regular'
b'4957857748',b'leaf_cycle',b'deciduous',b'regular'
b'4957857748',b'date',b'2013',b'survey'
b'4957857748',b'circumference',b'0.16',b'regular'
b'4957857948',b'ref',b'152011',b'regular'
b'4957857948',b'genus',b'Amelanchier',b'regular'
b'4957857948',b'natural',b'tree',b'regular'
b'4957857948',b'en',b'Serviceberry',b'genus'
b'4957857948',b'leaf_type',b'broadleaved',b'regular'
b'4957857948',b'leaf_cycle',b'deciduous',b'regular'
b'4957857948',b'date',b'2013',b'survey'
b'4957857948',b'circumference',b'0.13',b'regular'
b'4957858148',b'ref',b'152735',b'regular'
b'4957858148',b'genus',b'Malus',b'regular'
b'4957858148',b'natural',b'tree',b'regular'
b'4957858148',b'en',b'Apple',b'genus'
b'4957858148',b'leaf_type',b'broadleaved',b'regular'
b'4957858148',b'leaf_cycle',b'deciduous',b'regular'
b'4957858148',b'en',b'Crabapple Species',b'species'
b'4957858148',b'date',b'2013',b'survey'
b'4957858148',b'circumference',b'0.22',b'regular'
b'4957858848',b'ref',b'152714',b'regular'
b'4957858848',b'genus',b'Amelanchier',b'regular'
b'4957858848',b'natural',b'tree',b'regular'
b'4957858848',b'en',b'Serviceberry',b'genus'
b'4957858848',b'leaf_type',b'broadleaved',b'regular'
b'4957858848',b'leaf_cycle',b'deciduous',b'regular'
b'4957858848',b'date',b'2013',b'survey'
b'4957858848',b'circumference',b'0.13',b'regular'
b'4957858948',b'ref',b'148752',b'regular'
b'4957858948',b'genus',b'Acer',b'regular'
